Cycle	time(h)	Alpha_mass	Alpha_fa_mass	heat(kJ/kg_solid)	Temperature(C)	Gsratio	Wno(g/g)	Wni(g/g)	ChemShrink(mL/g)	pH	Conductivity(S/m)	[Na+](M)	[K+](M)	[Ca++](M)	[SO4--](M)	{K+}	{Ca++}	{OH-}	{SO4--}	Vfpore	Poreconnx	Poreconny	Poreconnz	Poreconnave	Solidconnx	Solidconny	Solidconnz	Solidconnave	VfC3S	VfC2S	VfC3A	VfOC3A	VfC4AF	VfK2SO4	VfNA2SO4	VfGYPSUM	VfHEMIHYD	VfANHYDRITE	VfCACO3	VfFREELIME	VfSFUME	VfINERT	VfSLAG	VfASG	VfCAS2	VfAMSIL	VfCH	VfCSH	VfPOZZCSH	VfSLAGCSH	VfC3AH6	VfETTR	VfAFM	VfFH3	VfCACL2	VfFRIEDEL	VfSTRAT	VfGYPSUMS	VfABSGYP	VfAFMC	VfINERTAGG	VfEMPTYP
248	21.5264	0.2979	0.0000	158.7979	25.0000	0.3050	0.0643	0.0643	0.02160	13.2581	5.7819	0.0697	0.1941	0.0023	0.0000	0.6175	0.1303	0.6867	1.0000	0.4490	0.0000	0.9821	0.9820	0.6547	0.0000	0.9300	0.9301	0.6200	0.1280	0.0400	0.0207	0.0000	0.0171	0.0000	0.0000	0.0010	0.0005	0.0000	0.0435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0461	0.1195	0.0000	0.0000	0.0132	0.0161	0.0000	0.0009	0.0000	0.0000	0.0000	0.0001	0.0012	0.0000	0.1000	0.0000
249	21.7004	0.3003	0.0000	160.0400	25.0000	0.3069	0.0648	0.0649	0.02177	13.2588	5.7903	0.0698	0.1944	0.0023	0.0000	0.6173	0.1301	0.6866	1.0000	0.4483	0.0000	0.9821	0.9820	0.6547	0.0000	0.9321	0.9323	0.6215	0.1275	0.0399	0.0207	0.0000	0.0171	0.0000	0.0000	0.0009	0.0005	0.0000	0.0435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0464	0.1204	0.0000	0.0000	0.0133	0.0162	0.0000	0.0009	0.0000	0.0000	0.0000	0.0001	0.0012	0.0000	0.1000	0.0000
250	21.8750	0.3026	0.0000	161.2388	25.0000	0.3088	0.0653	0.0654	0.02196	13.2594	5.7989	0.0699	0.1948	0.0023	0.0000	0.6172	0.1300	0.6865	1.0000	0.4475	0.0000	0.9821	0.9820	0.6547	0.0000	0.9321	0.9323	0.6215	0.1269	0.0399	0.0206	0.0000	0.0171	0.0000	0.0000	0.0009	0.0005	0.0000	0.0435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0468	0.1213	0.0000	0.0000	0.0134	0.0163	0.0000	0.0009	0.0000	0.0000	0.0000	0.0001	0.0012	0.0000	0.1000	0.0000
251	22.0504	0.3049	0.0000	162.4106	25.0000	0.3108	0.0658	0.0659	0.02212	13.2601	5.8076	0.0700	0.1951	0.0023	0.0000	0.6170	0.1299	0.6865	1.0000	0.4467	0.0000	0.9821	0.9820	0.6547	0.0000	0.9321	0.9323	0.6215	0.1264	0.0399	0.0205	0.0000	0.0171	0.0000	0.0000	0.0009	0.0005	0.0000	0.0435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0472	0.1223	0.0000	0.0000	0.0135	0.0164	0.0000	0.0009	0.0000	0.0000	0.0000	0.0001	0.0012	0.0000	0.1000	0.0000
252	22.2264	0.3072	0.0000	163.5514	25.0000	0.3127	0.0663	0.0664	0.02230	13.2607	5.8160	0.0701	0.1954	0.0023	0.0000	0.6169	0.1297	0.6864	1.0000	0.4460	0.0000	0.9821	0.9820	0.6547	0.0000	0.9338	0.9340	0.6226	0.1258	0.0398	0.0205	0.0000	0.0171	0.0000	0.0000	0.0009	0.0005	0.0000	0.0434	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0475	0.1231	0.0000	0.0000	0.0136	0.0164	0.0000	0.0009	0.0000	0.0000	0.0000	0.0001	0.0012	0.0001	0.1000	0.0000
253	22.4032	0.3093	0.0000	164.6386	25.0000	0.3147	0.0668	0.0669	0.02246	13.2613	5.8243	0.0702	0.1958	0.0023	0.0000	0.6167	0.1296	0.6863	1.0000	0.4452	0.0000	0.9808	0.9807	0.6538	0.0000	0.9338	0.9340	0.6226	0.1253	0.0398	0.0204	0.0000	0.0170	0.0000	0.0000	0.0009	0.0005	0.0000	0.0434	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0478	0.1241	0.0000	0.0000	0.0138	0.0165	0.0000	0.0009	0.0000	0.0000	0.0000	0.0001	0.0012	0.0001	0.1000	0.0000
254	22.5806	0.3116	0.0000	165.8068	25.0000	0.3166	0.0673	0.0674	0.02265	13.2620	5.8330	0.0703	0.1961	0.0023	0.0000	0.6166	0.1294	0.6862	1.0000	0.4444	0.0000	0.9808	0.9807	0.6538	0.0000	0.9338	0.9340	0.6226	0.1248	0.0397	0.0203	0.0000	0.0170	0.0000	0.0000	0.0009	0.0004	0.0000	0.0434	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0482	0.1250	0.0000	0.0000	0.0139	0.0166	0.0001	0.0009	0.0000	0.0000	0.0000	0.0001	0.0012	0.0001	0.1000	0.0000
255	22.7588	0.3138	0.0000	166.9164	25.0000	0.3185	0.0679	0.0679	0.02281	13.2626	5.8416	0.0704	0.1964	0.0023	0.0000	0.6164	0.1293	0.6861	1.0000	0.4436	0.0000	0.9808	0.9807	0.6538	0.0000	0.9350	0.9353	0.6234	0.1242	0.0397	0.0203	0.0000	0.0170	0.0000	0.0000	0.0009	0.0004	0.0000	0.0433	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0485	0.1259	0.0000	0.0000	0.0141	0.0166	0.0001	0.0009	0.0000	0.0000	0.0000	0.0001	0.0013	0.0001	0.1000	0.0000
256	22.9376	0.3160	0.0000	168.0180	25.0000	0.3203	0.0684	0.0684	0.02297	13.2632	5.8498	0.0705	0.1968	0.0023	0.0000	0.6163	0.1292	0.6860	1.0000	0.4429	0.0000	0.9808	0.9807	0.6538	0.0000	0.9350	0.9353	0.6234	0.1237	0.0396	0.0202	0.0000	0.0170	0.0000	0.0000	0.0008	0.0004	0.0000	0.0433	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0488	0.1267	0.0000	0.0000	0.0142	0.0167	0.0001	0.0009	0.0000	0.0000	0.0000	0.0001	0.0013	0.0001	0.1000	0.0000
257	23.1172	0.3181	0.0000	169.0924	25.0000	0.3223	0.0688	0.0689	0.02313	13.2638	5.8582	0.0705	0.1971	0.0023	0.0000	0.6162	0.1290	0.6860	1.0000	0.4421	0.0000	0.9808	0.9807	0.6538	0.0000	0.9350	0.9353	0.6234	0.1232	0.0396	0.0202	0.0000	0.0170	0.0000	0.0000	0.0008	0.0004	0.0000	0.0433	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0492	0.1276	0.0000	0.0000	0.0143	0.0168	0.0001	0.0009	0.0000	0.0000	0.0000	0.0001	0.0013	0.0001	0.1000	0.0000
258	23.2974	0.3203	0.0000	170.2538	25.0000	0.3241	0.0693	0.0694	0.02330	13.2645	5.8664	0.0706	0.1974	0.0023	0.0000	0.6160	0.1289	0.6859	1.0000	0.4414	0.0000	0.9808	0.9807	0.6538	0.0000	0.9364	0.9364	0.6243	0.1227	0.0396	0.0201	0.0000	0.0170	0.0000	0.0000	0.0008	0.0004	0.0000	0.0433	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0495	0.1284	0.0000	0.0000	0.0144	0.0169	0.0000	0.0009	0.0000	0.0000	0.0000	0.0001	0.0013	0.0001	0.1000	0.0000
259	23.4784	0.3224	0.0000	171.2836	25.0000	0.3259	0.0698	0.0699	0.02346	13.2650	5.8741	0.0707	0.1977	0.0023	0.0000	0.6159	0.1288	0.6858	1.0000	0.4407	0.0000	0.9794	0.9793	0.6529	0.0000	0.9364	0.9364	0.6243	0.1221	0.0395	0.0200	0.0000	0.0170	0.0000	0.0000	0.0008	0.0004	0.0000	0.0433	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0498	0.1293	0.0000	0.0000	0.0145	0.0169	0.0000	0.0010	0.0000	0.0000	0.0000	0.0001	0.0013	0.0001	0.1000	0.0000
260	23.6600	0.3245	0.0000	172.3474	25.0000	0.3277	0.0703	0.0703	0.02363	13.2656	5.8820	0.0708	0.1980	0.0023	0.0000	0.6158	0.1287	0.6857	1.0000	0.4400	0.0000	0.9794	0.9793	0.6529	0.0000	0.9364	0.9364	0.6243	0.1216	0.0395	0.0200	0.0000	0.0170	0.0000	0.0000	0.0008	0.0004	0.0000	0.0432	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0502	0.1302	0.0000	0.0000	0.0146	0.0170	0.0001	0.0010	0.0000	0.0000	0.0000	0.0001	0.0013	0.0001	0.1000	0.0000
261	23.8424	0.3266	0.0000	173.4231	25.0000	0.3295	0.0708	0.0708	0.02377	13.2662	5.8900	0.0709	0.1983	0.0023	0.0000	0.6156	0.1285	0.6857	1.0000	0.4392	0.0000	0.9794	0.9793	0.6529	0.0000	0.9390	0.9393	0.6261	0.1211	0.0395	0.0199	0.0000	0.0169	0.0000	0.0000	0.0008	0.0004	0.0000	0.0432	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0505	0.1311	0.0000	0.0000	0.0148	0.0170	0.0001	0.0010	0.0000	0.0000	0.0000	0.0001	0.0013	0.0001	0.1000	0.0000
262	24.0254	0.3287	0.0000	174.4969	25.0000	0.3312	0.0712	0.0713	0.02393	13.2668	5.8978	0.0710	0.1986	0.0023	0.0000	0.6155	0.1284	0.6856	1.0000	0.4385	0.0000	0.9794	0.9793	0.6529	0.0000	0.9390	0.9393	0.6261	0.1206	0.0394	0.0199	0.0000	0.0169	0.0000	0.0000	0.0008	0.0004	0.0000	0.0432	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0508	0.1319	0.0000	0.0000	0.0149	0.0171	0.0001	0.0010	0.0000	0.0000	0.0000	0.0001	0.0013	0.0001	0.1000	0.0000
263	24.2092	0.3307	0.0000	175.5058	25.0000	0.3328	0.0717	0.0718	0.02408	13.2673	5.9054	0.0710	0.1989	0.0023	0.0000	0.6154	0.1283	0.6855	1.0000	0.4379	0.0000	0.9794	0.9793	0.6529	0.0000	0.9390	0.9393	0.6261	0.1201	0.0394	0.0198	0.0000	0.0169	0.0000	0.0000	0.0008	0.0003	0.0000	0.0432	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0511	0.1327	0.0000	0.0000	0.0150	0.0171	0.0001	0.0010	0.0000	0.0000	0.0000	0.0001	0.0013	0.0002	0.1000	0.0000
264	24.3936	0.3327	0.0000	176.5269	25.0000	0.3345	0.0721	0.0722	0.02422	13.2679	5.9129	0.0711	0.1992	0.0023	0.0000	0.6152	0.1282	0.6854	1.0000	0.4372	0.0000	0.9794	0.9793	0.6529	0.0000	0.9400	0.9401	0.6267	0.1196	0.0393	0.0197	0.0000	0.0169	0.0000	0.0000	0.0008	0.0003	0.0000	0.0431	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0514	0.1335	0.0000	0.0000	0.0151	0.0172	0.0001	0.0010	0.0000	0.0000	0.0000	0.0001	0.0013	0.0002	0.1000	0.0000
265	24.5788	0.3347	0.0000	177.5688	25.0000	0.3361	0.0726	0.0726	0.02437	13.2684	5.9203	0.0712	0.1995	0.0022	0.0000	0.6151	0.1280	0.6854	1.0000	0.4365	0.0000	0.9780	0.9779	0.6520	0.0000	0.9400	0.9401	0.6267	0.1192	0.0393	0.0197	0.0000	0.0169	0.0000	0.0000	0.0008	0.0003	0.0000	0.0431	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0517	0.1343	0.0000	0.0000	0.0152	0.0173	0.0000	0.0010	0.0000	0.0000	0.0000	0.0001	0.0013	0.0002	0.1000	0.0000
266	24.7646	0.3366	0.0000	178.5123	25.0000	0.3379	0.0730	0.0731	0.02452	13.2690	5.9276	0.0713	0.1998	0.0022	0.0000	0.6150	0.1279	0.6853	1.0000	0.4358	0.0000	0.9780	0.9779	0.6520	0.0000	0.9400	0.9401	0.6267	0.1187	0.0393	0.0197	0.0000	0.0169	0.0000	0.0000	0.0007	0.0003	0.0000	0.0431	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0520	0.1351	0.0000	0.0000	0.0154	0.0173	0.0001	0.0010	0.0000	0.0000	0.0000	0.0001	0.0014	0.0002	0.1000	0.0000
267	24.9512	0.3387	0.0000	179.5339	25.0000	0.3396	0.0735	0.0735	0.02469	13.2696	5.9354	0.0714	0.2001	0.0022	0.0000	0.6149	0.1278	0.6852	1.0000	0.4351	0.0000	0.9780	0.9779	0.6520	0.0000	0.9414	0.9419	0.6278	0.1182	0.0392	0.0196	0.0000	0.0169	0.0000	0.0000	0.0007	0.0003	0.0000	0.0431	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0523	0.1360	0.0000	0.0000	0.0155	0.0174	0.0000	0.0010	0.0000	0.0000	0.0000	0.0001	0.0014	0.0002	0.1000	0.0000
268	25.1384	0.3407	0.0000	180.5764	25.0000	0.3413	0.0740	0.0740	0.02483	13.2701	5.9429	0.0714	0.2004	0.0022	0.0000	0.6147	0.1277	0.6852	1.0000	0.4344	0.0000	0.9780	0.9779	0.6520	0.0000	0.9414	0.9419	0.6278	0.1176	0.0392	0.0195	0.0000	0.0169	0.0000	0.0000	0.0007	0.0003	0.0000	0.0430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0526	0.1368	0.0000	0.0000	0.0156	0.0174	0.0000	0.0010	0.0000	0.0000	0.0000	0.0001	0.0014	0.0002	0.1000	0.0000
269	25.3264	0.3428	0.0000	181.5914	25.0000	0.3430	0.0744	0.0745	0.02499	13.2707	5.9506	0.0715	0.2007	0.0022	0.0000	0.6146	0.1276	0.6851	1.0000	0.4337	0.0000	0.9780	0.9779	0.6520	0.0000	0.9414	0.9419	0.6278	0.1171	0.0391	0.0195	0.0000	0.0168	0.0000	0.0000	0.0007	0.0003	0.0000	0.0430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0530	0.1376	0.0000	0.0000	0.0157	0.0175	0.0000	0.0010	0.0000	0.0000	0.0000	0.0001	0.0014	0.0002	0.1000	0.0000
270	25.5150	0.3449	0.0000	182.6812	25.0000	0.3446	0.0749	0.0749	0.02514	13.2712	5.9581	0.0716	0.2010	0.0022	0.0000	0.6145	0.1274	0.6850	1.0000	0.4331	0.0000	0.9780	0.9779	0.6520	0.0000	0.9419	0.9425	0.6281	0.1166	0.0391	0.0194	0.0000	0.0168	0.0000	0.0000	0.0007	0.0003	0.0000	0.0430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0533	0.1385	0.0000	0.0000	0.0158	0.0175	0.0000	0.0010	0.0000	0.0000	0.0000	0.0001	0.0014	0.0002	0.1000	0.0000
271	25.7044	0.3469	0.0000	183.7138	25.0000	0.3461	0.0753	0.0754	0.02530	13.2718	5.9653	0.0717	0.2013	0.0022	0.0000	0.6144	0.1273	0.6850	1.0000	0.4324	0.0000	0.9767	0.9766	0.6511	0.0000	0.9419	0.9425	0.6281	0.1162	0.0391	0.0194	0.0000	0.0168	0.0000	0.0000	0.0007	0.0003	0.0000	0.0430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0536	0.1392	0.0000	0.0000	0.0159	0.0175	0.0000	0.0010	0.0000	0.0000	0.0000	0.0001	0.0014	0.0002	0.1000	0.0000
272	25.8944	0.3488	0.0000	184.6912	25.0000	0.3478	0.0758	0.0758	0.02544	13.2723	5.9726	0.0717	0.2016	0.0022	0.0000	0.6142	0.1272	0.6849	1.0000	0.4317	0.0000	0.9767	0.9766	0.6511	0.0000	0.9419	0.9425	0.6281	0.1157	0.0390	0.0193	0.0000	0.0168	0.0000	0.0000	0.0007	0.0003	0.0000	0.0430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0539	0.1400	0.0000	0.0000	0.0160	0.0176	0.0000	0.0010	0.0000	0.0000	0.0000	0.0001	0.0014	0.0002	0.1000	0.0000
273	26.0852	0.3508	0.0000	185.6936	25.0000	0.3494	0.0762	0.0763	0.02560	13.2728	5.9797	0.0718	0.2018	0.0022	0.0000	0.6141	0.1271	0.6848	1.0000	0.4311	0.0000	0.9767	0.9766	0.6511	0.0000	0.9427	0.9435	0.6287	0.1152	0.0390	0.0192	0.0000	0.0168	0.0000	0.0000	0.0007	0.0003	0.0000	0.0429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0542	0.1408	0.0000	0.0000	0.0162	0.0176	0.0000	0.0010	0.0000	0.0000	0.0000	0.0001	0.0014	0.0002	0.1000	0.0000
274	26.2766	0.3528	0.0000	186.6918	25.0000	0.3509	0.0767	0.0767	0.02575	13.2733	5.9868	0.0719	0.2021	0.0022	0.0000	0.6140	0.1270	0.6848	1.0000	0.4305	0.0000	0.9767	0.9766	0.6511	0.0000	0.9427	0.9435	0.6287	0.1147	0.0389	0.0192	0.0000	0.0168	0.0000	0.0000	0.0007	0.0003	0.0000	0.0429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0544	0.1416	0.0000	0.0000	0.0163	0.0177	0.0001	0.0011	0.0000	0.0000	0.0000	0.0001	0.0014	0.0002	0.1000	0.0000
275	26.4688	0.3548	0.0000	187.6929	25.0000	0.3524	0.0771	0.0771	0.02589	13.2738	5.9938	0.0720	0.2024	0.0022	0.0000	0.6139	0.1269	0.6847	1.0000	0.4299	0.0000	0.9767	0.9766	0.6511	0.0000	0.9427	0.9435	0.6287	0.1143	0.0389	0.0191	0.0000	0.0168	0.0000	0.0000	0.0006	0.0002	0.0000	0.0429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0547	0.1423	0.0000	0.0000	0.0164	0.0177	0.0001	0.0011	0.0000	0.0000	0.0000	0.0001	0.0014	0.0003	0.1000	0.0000
276	26.6616	0.3566	0.0000	188.6196	25.0000	0.3539	0.0775	0.0775	0.02602	13.2743	6.0006	0.0720	0.2027	0.0022	0.0000	0.6138	0.1268	0.6846	1.0000	0.4292	0.0000	0.9767	0.9766	0.6511	0.0000	0.9440	0.9448	0.6296	0.1139	0.0389	0.0191	0.0000	0.0168	0.0000	0.0000	0.0006	0.0002	0.0000	0.0429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0550	0.1431	0.0000	0.0000	0.0165	0.0177	0.0001	0.0011	0.0000	0.0000	0.0000	0.0001	0.0014	0.0003	0.1000	0.0000
277	26.8552	0.3585	0.0000	189.5902	25.0000	0.3555	0.0779	0.0780	0.02617	13.2749	6.0079	0.0721	0.2030	0.0022	0.0000	0.6137	0.1267	0.6846	1.0000	0.4285	0.0000	0.9756	0.9755	0.6504	0.0000	0.9440	0.9448	0.6296	0.1134	0.0388	0.0190	0.0000	0.0167	0.0000	0.0000	0.0006	0.0002	0.0000	0.0428	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0553	0.1439	0.0000	0.0000	0.0166	0.0178	0.0001	0.0011	0.0000	0.0000	0.0000	0.0001	0.0014	0.0003	0.1000	0.0000
278	27.0494	0.3605	0.0000	190.5795	25.0000	0.3571	0.0784	0.0784	0.02632	13.2754	6.0151	0.0722	0.2032	0.0022	0.0000	0.6135	0.1265	0.6845	1.0000	0.4279	0.0000	0.9756	0.9755	0.6504	0.0000	0.9440	0.9448	0.6296	0.1129	0.0388	0.0189	0.0000	0.0167	0.0000	0.0000	0.0006	0.0002	0.0000	0.0428	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0556	0.1447	0.0000	0.0000	0.0167	0.0178	0.0001	0.0011	0.0000	0.0000	0.0000	0.0001	0.0014	0.0003	0.1000	0.0000
279	27.2444	0.3625	0.0000	191.6142	25.0000	0.3587	0.0788	0.0789	0.02646	13.2759	6.0222	0.0723	0.2035	0.0022	0.0000	0.6134	0.1264	0.6844	1.0000	0.4272	0.0000	0.9756	0.9755	0.6504	0.0000	0.9452	0.9459	0.6304	0.1124	0.0387	0.0189	0.0000	0.0167	0.0000	0.0000	0.0006	0.0002	0.0000	0.0428	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0559	0.1455	0.0000	0.0000	0.0168	0.0178	0.0001	0.0011	0.0000	0.0000	0.0000	0.0001	0.0015	0.0003	0.1000	0.0000
280	27.4400	0.3644	0.0000	192.6033	25.0000	0.3602	0.0792	0.0793	0.02662	13.2764	6.0295	0.0723	0.2038	0.0022	0.0000	0.6133	0.1263	0.6844	1.0000	0.4266	0.0000	0.9756	0.9755	0.6504	0.0000	0.9452	0.9459	0.6304	0.1120	0.0387	0.0188	0.0000	0.0167	0.0000	0.0000	0.0006	0.0002	0.0000	0.0428	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0562	0.1463	0.0000	0.0000	0.0169	0.0179	0.0001	0.0011	0.0000	0.0000	0.0000	0.0001	0.0015	0.0003	0.1000	0.0000
281	27.6364	0.3663	0.0000	193.5339	25.0000	0.3617	0.0797	0.0797	0.02676	13.2769	6.0363	0.0724	0.2041	0.0022	0.0000	0.6132	0.1262	0.6843	1.0000	0.4260	0.0000	0.9756	0.9755	0.6504	0.0000	0.9452	0.9459	0.6304	0.1115	0.0387	0.0188	0.0000	0.0167	0.0000	0.0000	0.0006	0.0002	0.0000	0.0427	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0565	0.1470	0.0000	0.0000	0.0170	0.0179	0.0001	0.0011	0.0000	0.0000	0.0000	0.0001	0.0015	0.0003	0.1000	0.0000
282	27.8334	0.3681	0.0000	194.4097	25.0000	0.3631	0.0801	0.0801	0.02689	13.2774	6.0428	0.0725	0.2043	0.0022	0.0000	0.6131	0.1261	0.6842	1.0000	0.4254	0.0000	0.9756	0.9755	0.6504	0.0000	0.9461	0.9469	0.6310	0.1111	0.0386	0.0187	0.0000	0.0167	0.0000	0.0000	0.0006	0.0002	0.0000	0.0427	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0568	0.1477	0.0000	0.0000	0.0171	0.0179	0.0001	0.0011	0.0000	0.0000	0.0000	0.0001	0.0015	0.0003	0.1000	0.0000
283	28.0312	0.3700	0.0000	195.4037	25.0000	0.3646	0.0805	0.0806	0.02703	13.2779	6.0497	0.0726	0.2046	0.0022	0.0000	0.6130	0.1260	0.6842	1.0000	0.4248	0.0000	0.9740	0.9738	0.6493	0.0000	0.9461	0.9469	0.6310	0.1106	0.0386	0.0187	0.0000	0.0167	0.0000	0.0000	0.0006	0.0002	0.0000	0.0427	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0570	0.1485	0.0000	0.0000	0.0172	0.0180	0.0001	0.0011	0.0000	0.0000	0.0000	0.0001	0.0015	0.0003	0.1000	0.0000
284	28.2296	0.3717	0.0000	196.2855	25.0000	0.3660	0.0809	0.0810	0.02716	13.2784	6.0561	0.0726	0.2049	0.0022	0.0000	0.6129	0.1259	0.6841	1.0000	0.4242	0.0000	0.9740	0.9738	0.6493	0.0000	0.9461	0.9469	0.6310	0.1102	0.0386	0.0186	0.0000	0.0167	0.0000	0.0000	0.0006	0.0002	0.0000	0.0427	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0573	0.1492	0.0000	0.0000	0.0173	0.0180	0.0001	0.0011	0.0000	0.0000	0.0000	0.0001	0.0015	0.0003	0.1000	0.0000
285	28.4288	0.3736	0.0000	197.2048	25.0000	0.3675	0.0813	0.0814	0.02730	13.2789	6.0631	0.0727	0.2051	0.0022	0.0000	0.6127	0.1258	0.6841	1.0000	0.4235	0.0000	0.9740	0.9738	0.6493	0.0000	0.9471	0.9478	0.6316	0.1098	0.0385	0.0185	0.0000	0.0167	0.0000	0.0000	0.0006	0.0002	0.0000	0.0426	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0576	0.1500	0.0000	0.0000	0.0174	0.0181	0.0001	0.0011	0.0000	0.0000	0.0000	0.0001	0.0015	0.0004	0.1000	0.0000
286	28.6286	0.3755	0.0000	198.1929	25.0000	0.3691	0.0817	0.0818	0.02743	13.2794	6.0703	0.0728	0.2054	0.0022	0.0000	0.6126	0.1257	0.6840	1.0000	0.4228	0.0000	0.9740	0.9738	0.6493	0.0000	0.9471	0.9478	0.6316	0.1093	0.0385	0.0185	0.0000	0.0166	0.0000	0.0000	0.0005	0.0002	0.0000	0.0426	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0579	0.1508	0.0000	0.0000	0.0176	0.0181	0.0000	0.0011	0.0000	0.0000	0.0000	0.0001	0.0015	0.0004	0.1000	0.0000
