Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA120B-anm-00073.dat -3.5148 3.8395 -2.8194 2.7306 -2.2028 2.5641 79.9 110.3 1.230 5.3 1.345 30 0.9532 8.58278 5.45338 4.18234 2.05215 1.30391
MA120B-anm-00074.dat -2.8466 3.0124 -2.4381 2.4709 -1.8068 2.2219 48.2 75.6 1.180 4.5 1.219 30 0.9985 6.88903 4.68188 4.15607 1.65758 1.12651
MA120B-anm-00075.dat -2.5946 2.6359 -1.8953 1.7945 -1.3326 1.2514 21.0 46.3 1.258 3.4 1.408 30 0.9969 5.51544 3.90362 2.41480 2.28402 1.61654
MA120B-anm-00076.dat -2.5538 2.9044 -1.8057 1.8137 -1.8486 1.4939 28.0 53.4 1.196 3.8 1.219 30 1.0174 5.53620 3.61342 3.39710 1.62968 1.06368
MA120B-anm-00077.dat -1.9816 1.9027 -2.3039 2.4055 -1.4832 1.6017 26.1 49.8 1.171 3.7 1.141 30 0.9964 5.00236 4.18150 3.20049 1.56300 1.30652
MA120B-anm-00078.dat -2.4800 2.2288 -2.0352 1.9696 -1.4886 1.5910 24.3 47.0 1.159 3.6 1.144 30 0.9971 4.97155 3.99319 3.02983 1.64087 1.31796
MA120B-anm-00079.dat -3.8792 3.8457 -2.4826 2.0532 -1.6142 1.5878 42.0 75.6 1.295 4.3 1.570 22 1.0399 7.89590 3.80110 3.31672 2.38063 1.14604
MA120B-anm-00080.dat -2.6043 2.6990 -2.2425 2.1007 -1.3437 1.5034 25.5 53.4 1.275 3.7 1.339 30 0.9905 5.56769 4.51657 2.77443 2.00679 1.62793
MA120B-anm-00081.dat -3.5172 3.9326 -2.4840 2.4177 -1.7472 2.1219 54.6 87.0 1.251 4.7 1.412 30 0.9872 7.64547 5.02462 3.48222 2.19557 1.44294
MA120B-anm-00082.dat -2.6237 2.8702 -3.2745 3.1081 -1.9617 2.3531 60.3 90.6 1.219 4.9 1.232 30 0.9867 6.78819 6.38733 3.73652 1.81671 1.70943
